gene,PANC1.WT.Rep1,PANC1.WT.Rep2,PANC1.WT.Rep3,PANC1.FOXA2KO.Rep1,PANC1.FOXA2KO.Rep2,PANC1.FOXA2KO.Rep3
TMEM106C,11.507502065745804,11.793712446792092,12.12104149966334,11.820813437951719,11.71218333646077,11.707232087687391
SENP1,10.039442964499965,10.137417666970759,10.052951625932618,10.393245522922088,10.210666052054185,10.159547347038526
PFKM,9.829166963523317,10.479556254450316,10.46501444674555,10.293898208065423,10.209351601535278,10.065716906172316
ASB8,10.189786668201483,9.898207143427776,9.910619036822116,9.780876743777995,9.449913347005268,9.657588503211057
ZNF641,7.627450624624153,7.196108013428466,7.5225501542781945,6.956678000672953,7.110670337017292,7.433949820568133
KANSL2,10.034633236609759,10.086089919461756,9.913438739359444,10.165141565560056,10.025894802248681,10.031710266744433
CCNT1,10.114294677790687,9.703706450407044,9.335709184192867,9.519671562258935,9.627715829985569,9.985995080404068
ADCY6,7.399530405244509,7.2180723400065165,7.358430103955953,6.421415682395322,6.878990326878537,7.290888602660932
CACNB3,7.677676104737179,8.10846106582002,8.433823230830544,7.808078978267686,7.710322319878539,7.3850612546995364
DDX23,11.6108853577425,11.730648905173663,11.857110072525169,11.767982647978217,11.682649284423059,11.835967884951605
CCDC65,6.281242294118275,6.480167777126909,NA,6.349597148937031,6.396578150809901,6.33512940006529
FKBP11,7.977447207137603,8.541948669855142,6.916379150003293,8.451325043180976,8.480891243555687,7.799941823941001
ARF3,9.56968779314079,9.525821510819764,9.680040953484102,9.65245145904247,9.59587862431508,9.471074420331261
WNT10B,6.3447910848378495,6.6513611924429386,6.575496789677511,6.539089512582432,6.340047432247374,6.481838233951165
PRKAG1,11.564088682233518,10.863469544234283,11.148016345835792,10.746017715392554,10.74297250859294,11.577252558896696
KMT2D,8.585914853905747,8.807616619674995,9.120758972457246,8.830136803451548,8.952473895505921,8.860582776444483
RHEBL1,7.640171866081982,7.2820275524734,7.415236657662847,8.203958015509953,7.845074496118631,8.765101842819057
LMBR1L,9.10493640988748,8.305972329783138,8.298006723760192,8.691763262605601,8.589963083235332,9.160846789734212
TUBA1B,14.145495203570645,14.745933352490217,14.912330307440893,15.002956931001192,14.969165081508072,14.63564568363476
TUBA1A,13.294249792299492,12.3865204158561,12.320368181875786,12.57840386472992,12.69677333798051,12.980432953766936
TUBA1C,13.804724361425805,13.903459191982657,14.212966506377219,14.178689841797054,14.2105860169177,13.982739082157117
PRPH,7.6714927122942065,6.424581512136459,6.546728902686352,6.539089512582432,NA,6.78793584993636
TROAP,9.051178163889789,9.990427033365387,10.524319523776363,10.409893951403856,10.33520406767583,10.338184134050325
DNAJC22,6.547459984073882,6.56830210143929,6.166633169681687,6.349597148937031,NA,6.527603493049361
SPATS2,9.820810075091659,10.143169092521617,10.317413975281113,10.215255241016164,10.26101731420137,10.501903813879307
MCRS1,11.34411519201564,11.731603584387605,11.630824972555144,11.72693918010414,11.689736236844885,11.492764029640828
PRPF40B,6.547459984073882,6.516070098381439,6.7242178620832735,6.586724285685818,6.537318617617845,6.670449655197662
FMNL3,8.111384086401289,8.10846106582002,8.429890008146451,8.669813106200861,9.007961201663708,9.321037937623297
TMBIM6,14.759492339552645,14.429360242349992,14.5076553294571,14.534219928547524,14.569994382706856,14.734143022146318
NCKAP5L,6.533890782897733,6.729897845431317,7.2555202885561165,6.776696875325851,7.121891590781777,6.710684137038863
BCDIN3D,8.950079452005124,8.243092489125276,7.975320883753012,7.972512105578334,7.851829738101319,8.393015165236738
RACGAP1,11.338271977307578,12.217593897202665,12.390349022972318,12.427691948033775,12.281740905925364,12.028988424841044
ASIC1,6.2147650654671915,6.516070098381439,6.222267926666076,6.571020125673638,6.811289951896025,6.542541574620549
SMARCD1,8.662737385346405,8.537588325439186,9.159278276290143,8.680829929452587,9.129690380495926,8.111795172080946
COX14,11.726865358440543,11.433147689362322,11.179981574468593,11.206792805317209,11.219138413099117,11.584488497195004
CERS5,11.085623576335001,10.940629859667935,10.540825504772394,10.770289122162191,10.649140094724547,10.8088363787473
LIMA1,12.279817925946624,12.240913467696409,10.902626256253665,12.0995759722782,11.674098730635277,11.760112694099538
LARP4,11.955907836526388,11.844017488646612,11.493419777768313,11.72116992264466,11.769497259230036,11.687626395648461
DIP2B,8.711769965765582,9.294732094289214,9.27999119255519,9.190239551211308,9.18155556571292,8.765101842819057
ATF1,10.560669657746221,10.523214309205157,10.384997627124655,10.560642646352285,10.651077814283832,10.849197891221545
SLC11A2,10.5723324730237,10.619190119641997,10.579508481525771,10.573507482391229,10.689295489481454,10.64373714508108
LETMD1,9.952866323531655,9.302462673775052,9.354505512741927,9.223268393141641,8.844849213070205,9.869387331759684
CSRNP2,7.521428743605357,7.458461000525521,7.580468719625763,7.552214273167685,7.6953771969714015,7.8488358367306486
TFCP2,9.652074623558782,9.534600168790364,9.743213750850929,9.765435006641855,9.755693947819376,9.535962173959897
DAZAP2,13.490101095421936,13.358772515579409,13.287558202943016,13.374207794844247,13.331817300846922,13.115658319565043
SMAGP,9.079475716240431,8.336413519755167,8.98795597075434,8.932009707108893,8.746779930001905,9.10155707866204
GALNT6,8.388950161976307,8.01117810113403,7.785216696042516,8.070706591518698,8.536457681103615,7.884448732585721
SLC4A8,7.322699157270456,8.376027680038401,8.604054872037228,8.476832776778373,8.395623657138627,8.848611968143791
ACVR1B,8.483750523931336,8.036120710719617,8.385901685009918,8.183447647713,7.974512057445409,8.363875072371012
NR4A1,NA,6.6021016605328,8.457200007347705,6.72086199921,6.41494000825719,6.434573626822447
ATG101,11.605219493788214,11.2312819666262,11.246342596778495,11.329125137200647,11.218485185735718,11.262343027976142
KRT80,11.90641492097073,10.98133224510955,10.624082917522193,10.820963738088315,10.293634308117317,11.084931061488279
KRT7,8.892761755324774,8.511145832303253,8.778125080561104,8.613430600032082,8.404840232838001,9.233991102536523
KRT86,7.110554474570867,6.888960539178617,7.173214914617077,7.1381510217310975,6.878990326878537,6.9196404935823965
KRT81,7.582021605990434,6.7897873498161525,6.905090475278901,6.73502459625993,6.261053563869715,6.723850099125933
KRT8,16.8298989406374,18.021908816234852,17.38299986701621,17.396842968916683,17.227024336301554,16.92151916183648
KRT18,16.28801588767208,17.39194311591926,16.751183053687456,16.76990207873574,16.588136007858573,16.180859006803992
EIF4B,12.76169715351317,12.460075937849888,12.468640518854308,12.532515938428762,12.591734129593378,12.709287184979464
TNS2,7.767380974971186,9.201341361358407,9.34409335569799,9.250637140696762,9.2186131941297,8.833507411280758
SPRYD3,10.787021918989373,9.99996695045032,10.17193632213016,10.287906256220326,10.324316346443151,10.657525849819447
IGFBP6,6.405658572307927,NA,6.762251940248134,6.70655899940363,6.433071118458808,6.317867997286628
CSAD,6.520192753572502,NA,6.502472109530263,6.274015627872592,6.520458748210424,6.586449673317731
ZNF740,8.041181415517366,7.940275478652932,7.969913436432922,8.136204583958735,8.192416990421433,8.299376620222644
RARG,7.97242594408482,8.878287501541509,9.19447934358158,9.094620166564575,9.052624185405017,8.290554778569149
MFSD5,9.10493640988748,9.247457979117515,9.575327100029142,9.275075152874654,9.189577010427785,8.488678872667238
ESPL1,9.132208654233983,9.534600168790364,9.992901158243948,9.703761638732798,9.540507020671004,9.959802969331605
PFDN5,13.112768683317668,13.047017929024584,13.108747142241675,13.060153690093317,13.165889566210078,13.1391901149271
C12orf10,11.44634326774024,11.435493186285973,11.507950931654097,11.422330741721028,11.287378287898266,11.433891826744832
AAAS,11.356213070787478,11.475933897063431,11.701453000102543,11.505237679150367,11.470801004816037,11.484084899232455
SP1,10.050206580567668,9.963049572823463,10.20107569448902,9.892494175639056,9.695003075790684,10.074737218130094
PRR13,13.72514571043609,13.428725084291536,14.002496845028297,13.646793217117336,13.614745385142202,13.931700583745341
PCBP2,11.54519020976133,12.023505730059304,12.163999944273066,12.001563288474367,11.766819041732367,11.651478166504768
MAP3K12,6.806388584234611,7.688256440571349,8.344714037438953,7.767315366809964,7.739755982964837,7.836766801346176
TARBP2,10.860886107883413,11.062484283037717,10.943892971333039,11.183743636235723,11.04144250585861,10.920978629134648
ATF7,9.831941870244052,9.821372498818583,10.040108133761626,9.716309033159131,9.715518358709318,9.888514217448341
ATP5MC2,13.490979193665636,13.533300956017689,13.788799621472123,13.48350088229383,13.49848257616889,13.491655791539888
CALCOCO1,10.073842051460476,9.220509415111893,9.219758311473983,9.148522394103981,9.064304435405672,9.290391141164198
HOXC13,8.955178976434668,9.162223893435959,8.61448913705456,9.027161102239129,8.77192927239974,8.401233931768772
HOXC12,9.098037026590875,9.471997318765611,6.811452907904484,8.680829929452587,8.768363239213159,6.710684137038863
HOXC11,8.263013877701482,8.371134988574832,8.550720625716059,8.36744013068347,8.353404539551075,8.029355044988348
HOXC10,11.733929542925283,12.37739972967877,12.234469667822946,12.027327278245092,11.784139238304043,11.490839841193507
HOXC6,7.110554474570867,7.392387295991551,7.045372392502468,7.127453728689619,7.270460690691946,7.19959257311155
HOXC4,7.119667049642802,7.696102796406537,7.544542993039192,7.299326987147635,7.017612657953416,6.953567184539984
HOXC5,6.587418293786353,6.929461617164932,6.472194930517503,6.571020125673638,6.396578150809901,6.683986200809751
SMUG1,10.939538626181118,10.639677960144969,10.851348680665403,10.56560424565432,10.77442332165964,10.754539267456627
CBX5,12.815438584193863,13.267262232515623,13.169126719780985,13.526757103350644,13.37524987350924,12.865585180603706
HNRNPA1,13.631095739679653,13.708624377947727,13.502824658012551,13.822774423857409,13.642647423482055,13.726041556535694
COPZ1,13.231009873867016,13.05771540996381,12.879760864463238,13.092483907365553,13.028607354332879,12.9814611157838
ITGA5,10.3580503767379,10.573065781423889,11.51307216685556,11.64164388533185,12.185753389537787,11.390687633682006
METTL7B,6.783636418933118,7.044559636949321,7.51514406974626,8.297587964456225,8.395623657138627,7.628520550885897
ITGA7,6.701053603783065,6.6832906704937205,6.275836876038017,6.7903243835479525,6.468663794892621,6.512509129663698
BLOC1S1,10.422983378789711,10.226797391670335,10.466935100500965,10.274635701676996,10.22764581219411,10.366793723178152
CD63,13.735371162291392,13.379781819023842,13.839159938527905,13.489648445113117,13.48075078643156,13.524827924217242
GDF11,7.868146206645161,7.565133032057435,7.772848815123519,7.645141234886301,7.450358800479133,7.716775694736759
SARNP,8.069673708468798,7.808948084619443,8.038677071550298,8.214104880304419,8.035121377578971,8.488678872667238
ORMDL2,11.391439482648297,11.231956796053861,11.657139120595454,11.459589958320672,11.543015947118473,11.400457942080061
DNAJC14,9.59604466787253,9.724955132178689,9.926059643026134,9.898798551246502,9.700627147027431,9.367919239360015
PYM1,10.648289190549162,10.546186488916142,10.45633972137844,10.486190095272887,10.466441774531676,10.201330388276116
DGKA,7.952164283409829,7.162521530007817,7.415236657662847,6.7903243835479525,6.85229016816262,7.290888602660932
PMEL,6.297393816146322,NA,6.4412687427986395,6.421415682395322,NA,6.317867997286628
CDK2,10.40352870813773,11.152205310217104,10.972566280324456,11.354574620300518,10.931744047372293,11.383964356871376
SUOX,9.4501617900672,9.768397914602794,9.627775672603601,9.284735615514048,9.485099261306859,9.382522101979403
IKZF4,6.795057350850717,6.516070098381439,6.3773537028922975,6.617628924832441,6.586747403089567,6.683986200809751
RPS26,12.84630208932782,13.524789752656806,13.61457697844312,13.571716363769054,13.545336616892659,12.665604459476587
ERBB3,6.626299708180146,NA,6.6176008915512154,6.2544849918616485,6.219873303968581,6.670449655197662
PA2G4,12.801172345741994,12.99608618274945,13.07844643504341,13.180337360427533,12.999814841178642,12.92397334096166
RPL41,15.309155431887708,15.226655432392258,15.194890205114445,15.329911556305595,15.273845698500503,15.208363914362165
ZC3H10,7.472476113144532,7.599006866619831,7.754095894508502,7.923883672124774,7.999062170844974,7.710175238913298
ESYT1,13.087882393910466,12.698451264720964,12.690954347470717,12.60322666122141,12.510548285391168,12.816112657287356
MYL6B,10.84860670459272,10.99013472515946,10.823886266716592,10.794158942029439,10.706168594721104,10.372030094261264
MYL6,15.101657283286604,14.806139034146696,14.814845514986583,14.51588063085745,14.592226224252107,14.823909232930168
SMARCC2,10.936318776320478,11.284294907895955,11.550686338110227,11.239449103764455,11.225004187763195,11.074047928518581
RNF41,11.106973162174883,10.43336265519688,10.242028677392085,10.38989265808581,10.525728687780196,11.180546629812245
NABP2,12.112171682640332,12.142774770365833,12.31691153781265,12.237161529549448,12.019460774221418,12.047433786332103
ANKRD52,9.223795361171769,9.41608696969047,9.333605505969237,9.205577645454847,9.491602141118301,8.771456303478429
COQ10A,7.652781916946472,7.959960691695118,7.722288957762139,7.78103161054193,7.732453671796007,7.519490497043314
CS,12.369926201330323,12.875159075329801,12.452009971259193,12.864073338817567,12.559599604630971,12.49034090501709
CNPY2,9.536049786833443,9.299890413835978,9.38935508491893,9.313334838418372,9.386194338351444,9.511495518814247
PAN2,7.93677908336765,7.402013692750339,7.615521537653507,7.461430689494744,7.1659236918470395,8.116794558280343
STAT2,8.490791223463729,8.188514476502915,8.514036601078232,7.930052622058888,8.213550600817802,8.541686932547968
TIMELESS,9.840234709588463,10.769916810422616,10.894800180524902,10.978817294514622,10.738423038246971,10.38244616164407
SPRYD4,9.663024144524186,9.814180285330988,10.018008314381792,9.809601067819443,9.613873421448488,9.382522101979403
RBMS2,10.075013721334948,9.127829185282584,9.381230597223333,8.734686395876674,8.672410399942498,9.431495810098456
BAZ2A,10.437631872196663,10.429837770749009,10.378890093597866,10.319971097038565,10.355548237413064,10.338184134050325
ATP5F1B,15.653488179985688,15.892400867462198,15.757710395191664,15.95757142348217,15.756760113309012,15.838734217891963
PTGES3,14.259642958986023,14.511972083532388,14.432860562728747,14.651154841935126,14.63642155793475,14.508689517701924
NACA,14.393982323346288,14.587408417292359,14.576040426585767,14.659300633174272,14.662351196820135,14.590761781757438
PRIM1,8.785195495094372,10.103894481526842,10.341691751353059,10.203844087372568,10.05691962450895,9.924598877530265
HSD17B6,6.4640618721018255,6.861314066267599,6.3773537028922975,6.662779038018719,6.754745109926011,6.352186733441945
ZBTB39,7.9419257348526155,7.1511500073450485,7.065792993286938,7.0042306803499885,7.320019464572548,6.953567184539984
NEMP1,10.070321321640357,10.260260713583754,10.483158237569496,10.497657803050418,10.598827869331023,10.979098334141003
STAT6,9.97562990923281,9.3228772989021,9.899284791229592,9.811273055017251,9.302371876616043,9.872346485265247
LRP1,7.755737724287204,7.0567994178348625,7.264382094327356,7.1381510217310975,7.320019464572548,6.812793788384345
SHMT2,11.719017120384114,11.626719238091894,11.467752563687348,11.670486074028076,11.5892261446261,11.877429932798329
NDUFA4L2,7.274556470483601,6.326896514606006,6.310475541486463,6.385953229382963,6.486136193732257,6.542541574620549
R3HDM2,10.239748120071324,9.61750390449018,10.169579546957543,9.359775324604037,9.519447418255568,9.988724684421877
INHBE,7.384487999790279,6.264944669750091,6.4874129393151865,6.293285419217782,NA,7.781170748319802
GLI1,6.664160749487585,NA,7.191915052474078,6.349597148937031,NA,6.282713035533926
MARS,14.527608751800681,13.743472430396452,13.407539467352327,13.713022012918547,13.636303249942618,14.489966606735145
DDIT3,12.801349334985234,10.163120416739014,10.239783754486673,9.922197595880613,10.100114501071404,13.133959649401739
MBD6,7.146664443013986,6.916087188643634,6.870684612382282,7.015877928669503,7.155041010645489,6.9196404935823965
DCTN2,13.025010011868206,12.292610016486842,12.558071343204107,12.300732528316962,12.206984194829062,12.664537940937608
KIF5A,7.290783186859054,6.888960539178617,6.949724694176116,6.438825318220415,6.340047432247374,7.308474466761393
PIP4K2C,11.832480415501436,11.46621630263136,11.510746586049894,11.349405439673069,11.157768107537013,11.486983748007844
DTX3,8.187024348689842,7.734706962792211,7.366683556845036,7.426948891377272,7.367932243633554,7.8488358367306486
SLC26A10,6.49240026070909,6.760153327911443,7.014189109486609,6.70655899940363,6.838752477654549,6.629060896084973
B4GALNT1,6.817631517007523,8.029925369190773,8.765695934046597,8.12549267248545,8.441128790409293,7.913469012060487
OS9,12.341485039662052,12.042863954950926,12.254900836017283,11.910901528905857,11.744758813001237,11.905507522849371
AGAP2,7.392028807157207,7.9793809190956715,8.429890008146451,8.438400037078079,8.348636342464502,7.997183596059234
TSPAN31,9.591139292505831,8.958762182160308,8.582957179980294,8.514268201064288,8.314810278166117,8.771456303478429
CDK4,12.387951778634896,12.203212594641986,12.15509310031534,12.44771706470063,12.268548491695208,12.330614564540717
CYP27B1,6.976538675143058,6.818824927077594,6.327487940283663,6.6775204600461064,6.520458748210424,7.54196565566118
METTL1,9.834711449905482,9.93679913528506,10.007490086474645,10.470403943215814,10.35435943010285,10.3424585581649
EEF1AKMT3,8.767911165622552,8.642828326582576,8.276265724447617,8.621076801891112,8.348636342464502,8.642195269738947
TSFM,10.454835957261041,10.750267205760023,10.562543764634423,10.855405803180561,10.833634656820182,10.727830515279562
CTDSP2,9.602559330611193,9.302462673775052,9.262405084227877,9.523756421046762,9.386194338351444,9.699846101347813
ATP23,6.806388584234611,7.872647838493647,7.991422672332428,8.183447647713,8.170969194136697,7.723346090779092
LRIG3,7.361626168999523,7.333239756395205,7.341780185854647,7.682161114780129,7.775723207551868,7.4577865743945395
USP15,10.603521501001831,10.346293364199337,10.465975093242907,10.570548839898215,10.348400655022399,10.451348468298642
MON2,9.16118317011048,9.252787808617336,9.5374445392524,9.476067408209708,9.208122072807702,9.355283767993862
PPM1H,9.063036335680161,9.047305247226962,8.521448407747902,8.19373927977736,8.259998847673375,8.325523028085895
DPY19L2,7.4936595190553295,7.18499916891164,7.307892570731495,6.817199222449798,6.838752477654549,7.019117080788259
RXYLT1,8.890101507438924,8.922434239360275,9.11096627876527,8.900940255704603,8.878318798092282,8.676459147464223
SRGAP1,11.256980785152269,10.397720157619998,10.399148785526283,10.04238505603473,10.225046513623314,10.82037447567122
C12orf66,9.219563438379485,9.107380290455152,8.908213102295502,9.166922255251093,8.961871249839215,8.453544125506987
C12orf56,6.329164359857032,6.585300854593094,6.2039603332891655,6.571020125673638,6.754745109926011,NA
XPOT,12.662691713155553,12.244596490911338,11.873854903367835,12.388749045249918,12.558051389513365,12.988467346714996
TBK1,11.105253836002731,11.060206182709644,10.845454997161722,11.027817097001002,11.190779079590943,11.139991151408617
RASSF3,8.78232911551787,9.153701784448591,8.705149542233455,8.586345181999297,8.868359198849962,8.585622013692552
GNS,11.767291828170597,11.815036583508078,11.766056798514613,11.634578445244351,11.581118432945425,11.555784660249882
LEMD3,7.708201681209177,7.52164072199573,7.075895919073915,7.210890276573558,7.665014324839111,7.481235888611122
MSRB3,12.049477967376422,11.655677073483556,11.663852668184601,11.51501743617098,11.66549719719852,12.121122225185557
HMGA2,8.665851230542856,8.493244356472758,9.103577888991634,9.213185972520714,9.478566937337668,9.274820101427721
LLPH,11.769826484207456,11.313917878418795,11.383831083771584,11.41904487080879,11.450917179135285,11.7047440188135
TMBIM4,12.762969962338847,12.681259648507803,12.727263002283951,12.59911907472956,12.592742643230217,12.489859290069166
IRAK3,7.436464237016905,7.0567994178348625,6.799309067984497,7.37362990925898,7.144075616230479,6.997596336919826
HELB,6.839857911280211,7.2071319746836835,7.2555202885561165,7.637621887540146,7.865246065519965,7.964278350628495
CAND1,10.948516162130383,11.698784757007356,11.63424743799043,11.76582863975076,11.770388894680947,11.175763694468488
DYRK2,7.2826926417420115,7.239707287719389,7.485133588799341,7.2310166717876925,7.198087703530321,6.812793788384345
MDM1,8.385176600471762,8.874834979269416,8.9194776824886,9.174736635559935,9.226431771148071,9.484674342982212
RAP1B,12.926705959180543,13.241522463900827,13.397630287959991,14.131789835167675,13.815233747063733,14.133337461019766
NUP107,10.450328419630905,11.268594557628166,11.374140985722567,11.4107973016759,11.377913373665857,11.278048594816738
SLC35E3,9.911489045042988,9.977608214155158,9.916252941627858,10.080321012436517,9.878210258382987,9.848501545126599
MDM2,10.894457170899187,11.259356489896309,11.016503627619038,11.019162468255905,11.029574907129897,11.041554488427781
CPM,8.599006060142626,8.935750480188391,8.162356723736274,8.986302304466712,9.65886559996526,8.203941876401492
CPSF6,11.535008878204355,11.658189721760117,11.610986661700712,11.968603845802335,11.708931474106706,11.653199722516419
YEATS4,10.697806992341869,10.429837770749009,10.288382678303854,10.568573035346265,10.403464651020334,10.886998509910317
FRS2,9.53093574973419,9.439646820848115,9.210617126449183,9.348304598574384,9.508801203109192,9.372106590153514
CCT2,13.632091126414949,13.933951164423776,13.792346260781612,13.950407373198408,13.953943877083736,13.648113293448894
BEST3,6.600495534706911,6.53369170353457,6.4874129393151865,6.4037934055295,6.468663794892621,6.710684137038863
RAB3IP,9.758000781423664,9.244785662289143,9.719242758911369,9.215713191169897,9.189577010427785,10.157122797688194
ZFC3H1,8.494298729954238,8.428779829784315,8.204407463727575,8.031079592395638,8.11591182947236,8.368074151867951
THAP2,8.369982871071652,8.331384384237984,8.09440647080203,7.674832742956488,8.165557051623459,8.254717870661194
TMEM19,11.174664825362234,11.622093343761197,11.458129094324594,11.2990539252892,11.347167068355853,11.03298493527047
RAB21,9.178728660037827,8.885167857822589,8.979908142900156,8.776369292820934,8.964990147695548,8.930393837264276
TBC1D15,10.42114181482082,10.38564092111354,10.317413975281113,10.661412883710883,10.384954441263451,10.41528104026076
TRHDE,6.231673713236565,6.386297441582604,7.014189109486609,6.385953229382963,6.570458573131136,7.050808009187083
ATXN7L3B,11.462549372620579,11.076077855639324,11.047637996974691,10.983273815024702,10.792092098303108,11.205986713383414
CAPS2,6.817631517007523,6.53369170353457,7.003643086061212,6.6775204600461064,6.537318617617845,6.837230683714251
GLIPR1L2,7.26637415556511,6.729897845431317,7.003643086061212,6.70655899940363,6.797360140875343,6.670449655197662
GLIPR1,8.2834306614061,8.702474112058024,9.06352108923813,8.881972258955233,9.052624185405017,9.45931442639965
KRR1,11.498797511001191,12.096836404656456,12.192428088582353,12.101285382660137,12.352218600997363,12.131657251903844
PHLDA1,11.915273255952258,12.05321038728504,12.408700984551636,11.908560353787934,12.365851218469441,12.302916954269358
NAP1L1,13.696313114009621,13.850392991745384,13.830141784271477,14.060736988106642,13.910521518410848,13.90593920090285
BBS10,9.727031469056648,8.981412592184675,9.106044892155852,8.980369711646443,9.02897610516154,9.441492720116138
OSBPL8,9.683141087792244,9.690019776041506,10.127700268586908,10.176861727037394,10.361477624228604,9.927447034275243
ZDHHC17,9.065396318636068,9.387297694776569,9.314533076659874,9.1511653568009,9.487270146361027,8.958513396073666
CSRP2,7.992406982913536,8.650925020869325,8.148062959427719,8.12010674288372,8.20829615021979,7.649371558628072
E2F7,8.455239009779495,8.878287501541509,8.888285936968904,8.989259477493142,8.645448111520622,8.752308334187958
NAV3,6.613455309041725,6.405566453183459,6.960670780996155,7.3554098454763235,7.845074496118631,7.9362721314180895
SYT1,9.883675674496285,8.29568083757748,7.84551400791627,8.79338789210352,8.66091677877264,9.33182734139111
PAWR,8.75041724690725,8.759751543311376,8.652115147134676,8.447029560941356,8.6298117896416109,9.106592021792556
PPP1R12A,11.277482584596104,10.93897763448758,10.896226264717203,10.955570040550345,10.976474695764477,11.31059313708166
CCDC59,10.8061983329818,10.540750008087976,10.510418798913463,10.60179916062178,10.741154441676304,10.884069287120886
METTL25,7.035504565665599,7.54789312120098,7.085928589954411,7.1801642492844735,7.208651644427297,6.896571214506667
C12orf29,10.516505936576403,10.394106994040765,10.188326820635183,10.396590613670186,10.474124078747863,10.530284258531305
CEP290,8.816355431357474,8.803990546242655,8.922280138214939,8.748714934001367,8.717490532278484,8.9942681339324
TMTC3,10.259464246712678,10.362407954100785,10.314216974664681,10.060775073963242,10.286172494967154,9.923172687827314
KITLG,6.600495534706911,6.7897873498161525,6.799309067984497,7.27044625314597,6.634538740722775,6.82506397315205
DUSP6,11.200124985382725,10.213191664322126,10.51599517155564,10.032384778012215,10.447612647738037,11.341886075595639
POC1B,9.100340489054657,9.15938878016931,9.003918185839996,8.97739424169288,9.20548732864615,9.321037937623297
GALNT4,6.49240026070909,6.386297441582604,6.222267926666076,6.438825318220415,6.281211170994084,6.557326577199483
ATP2B1,9.71955879196014,9.652202097947125,9.836789000344698,10.203844087372568,9.910923410987571,9.732783022184943
BTG1,8.83307230198967,7.8161663240756365,7.642963227203838,7.591663734343186,8.005134974847376,8.765101842819057
EEA1,8.74159009103364,9.170695957246727,9.60353675119722,9.389179272144055,9.44545415039811,9.058035390325307
NUDT4,8.552657501527888,7.998543200160007,8.586494957187373,8.278375044483443,7.930517714671508,8.076305816876566
UBE2N,12.516194332998001,12.753772558594465,12.667136006265963,12.824054676048604,12.713327907504048,12.559444736075834
SOCS2,8.002294677389111,7.886429351616719,8.61448913705456,8.11470063109147,8.081839789225596,8.484817000346128
CRADD,8.599006060142626,8.520013955856765,8.724545367960138,8.3212498022767,8.502516962184687,8.507834675826286
CEP83,9.109517736236532,9.590395233651979,9.550182905000378,9.616564616853562,9.660790308909743,9.88118770154148
NDUFA12,12.029068423619204,11.95812343115618,11.896120843856918,12.074385135618503,12.025448521412757,11.97563763663921
NR2C1,10.085516149027901,10.093535208346669,9.75111638268129,9.999029953760518,10.040751762489272,10.630689437863298
FGD6,9.539449101408653,9.034984108921963,8.765695934046597,9.166922255251093,9.055553125297656,10.229297854986466
VEZT,11.323559554412777,11.118298149110231,10.916044827960429,11.14249968834368,11.088675184863618,11.548865407105414
METAP2,12.09032015529023,12.322698153287114,12.153603265496615,12.351601125327566,12.230825188322454,12.025337351845426
NTN4,7.181892647714998,6.443349224783475,7.014189109486609,6.632836494989787,6.261053563869715,6.9423466984557045
SNRPF,12.093792476111656,12.200801711299846,12.358113235424689,12.429870274544045,12.520651857210245,12.185292143936122
LTA4H,11.510103223766338,11.506374410675097,11.517248788702197,11.447276828566464,11.337573309963176,11.230985956075946
ELK3,9.466325287335394,9.276531334233388,9.498540366126772,9.215713191169897,9.411563469372997,9.53222497485261
CDK17,8.681320436028086,7.98579666731705,7.791361102805775,8.12010674288372,8.395623657138627,8.924703552944873
CFAP54,6.49240026070909,6.306540037270123,6.425553458311464,6.571020125673638,6.520458748210424,6.434573626822447
NEDD1,10.971347954496323,10.916485393174687,10.776662875099836,10.90557459846626,10.933337248255608,11.08938859801356
TMPO,9.641041363911985,10.714015872964778,11.0399171685293,11.039989622207685,11.09864909247116,10.587225412940361
SLC25A3,14.053239788840205,14.160863541015269,14.17557893851853,14.4695152897954,14.212637565465794,13.93480018910417
IKBIP,8.887436345156566,8.86094166990374,9.055885027331971,8.97739424169288,9.01700509757548,9.039725957216838
APAF1,6.904553650375604,6.994534925279957,6.993019406584692,7.1381510217310975,7.133026241690352,7.050808009187083
UHRF1BP1L,9.80253568828358,10.206340378982288,10.267597296759174,10.210194756811292,10.10577732558362,10.023747423705299
ACTR6,9.949037226292996,9.963049572823463,9.601789716185513,9.689286848290468,9.864914436330219,10.228143304489658
DEPDC4,7.092154815883446,7.019764085197651,7.191915052474078,6.602259351251039,7.290488944537769,7.465645436832123
SCYL2,10.879111443114725,10.233552438747818,10.098263904184693,10.048068531313668,10.192153860723437,10.680499554032997
GAS2L3,9.163388061151466,9.3228772989021,9.661711171004821,9.63933361958522,9.733918796087975,9.353167055035494
UTP20,8.898067580168416,9.286959867839917,9.466259564648585,9.75330944765056,9.844738090626038,9.010476124493508
ARL1,11.479018088747823,11.528515940062697,11.276223485655372,11.414101989422054,11.347167068355853,11.236163979089405
CHPT1,7.62104769126311,7.392387295991551,8.007346733725477,7.760408031517713,8.09897639087048,7.534512771325689
GNPTAB,8.20853714866731,8.102569331542599,8.340529854278444,8.103827251929529,8.104643654611912,7.8961269868143695
DRAM1,8.934671826302692,7.696102796406537,7.827687939555169,7.190479137752034,7.099361122717067,8.101744124708803
WASHC3,10.484237635032134,10.253629855797328,10.458271950791588,9.83283437397428,9.902814400716103,10.078585867795855
NUP37,10.99753624255017,10.845061605305073,10.984012048169483,10.851348413513925,10.914101724163945,11.029675351636056
